id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao,estado
7762,4,872,Investimento,Soja,255103.39592450234,2025-01-06 01:55:22.194008,2026-05-10 01:55:22.230367,3.0,Liquidado,0,Nordeste,GO
7763,32,3451,Pronamp,Milho,167424.0437086196,2024-09-04 01:55:22.194012,2026-02-01 01:55:22.230371,9.216085741400597,Ativo,0,Sul,SP
7764,3,3725,Comercialização,Café,497811.9203451591,2023-09-01 01:55:22.194015,2026-06-17 01:55:22.230375,11.82777330388583,Ativo,0,Centro-Oeste,GO
7765,30,69,Pronamp,Milho,330383.1815251133,2024-03-11 01:55:22.194019,2026-05-30 01:55:22.230379,8.485682843358427,Ativo,0,Sul,MT
7766,11,2766,Custeio,Algodão,197999.50048092747,2024-06-10 01:55:22.194022,2026-05-19 01:55:22.230384,9.265038450724125,Liquidado,0,Centro-Oeste,SP
7767,34,1462,Pronamp,Algodão,321920.369425335,2024-04-14 01:55:22.194026,2025-08-23 01:55:22.230388,8.762403501992027,Ativo,0,Sul,MT
7768,1,2676,Comercialização,Algodão,197974.9957358274,2024-10-17 01:55:22.194029,2026-05-02 01:55:22.230392,7.629554868632896,Ativo,0,Sudeste,MG
7769,27,253,Pronaf,Algodão,198654.93851262852,2025-03-12 01:55:22.194033,2026-02-19 01:55:22.230396,10.748842468867846,Ativo,0,Sudeste,MG
7770,31,1524,Comercialização,Milho,198744.73967779469,2024-07-27 01:55:22.194036,2026-05-04 01:55:22.230400,11.455402780302734,Liquidado,0,Sudeste,GO
7771,46,4486,Pronamp,Cana-de-açúcar,308754.71320703556,2023-11-23 01:55:22.194040,2026-06-02 01:55:22.230405,8.825558657759698,Ativo,0,Centro-Oeste,GO
7772,11,4002,Custeio,Milho,334679.93929630995,2024-03-21 01:55:22.194043,2025-10-05 01:55:22.230408,9.608889890955991,Ativo,0,Sudeste,MT
7773,1,2953,Investimento,Soja,315483.1312311621,2024-02-04 01:55:22.194047,2026-04-13 01:55:22.230412,6.474058924951763,Ativo,0,Centro-Oeste,PR
7774,30,2951,Pronamp,Algodão,326011.23572868673,2024-06-30 01:55:22.194050,2026-05-18 01:55:22.230416,10.907970587236132,Vencido,107,Nordeste,SP
7775,16,2089,Investimento,Cana-de-açúcar,400076.8573806456,2024-10-14 01:55:22.194054,2026-05-20 01:55:22.230419,6.9067680461937275,Liquidado,0,Sul,RS
7776,34,3811,Custeio,Algodão,294736.008904111,2024-04-16 01:55:22.194057,2026-06-21 01:55:22.230423,7.80795338335269,Ativo,0,Centro-Oeste,GO
7777,30,4790,Comercialização,Algodão,211760.13368745323,2024-06-02 01:55:22.194061,2026-03-25 01:55:22.230426,10.076426022404084,Liquidado,0,Nordeste,SP
7778,16,4400,Pronamp,Milho,283191.7167122615,2024-02-22 01:55:22.194064,2026-05-02 01:55:22.230430,7.281275660822217,Ativo,0,Nordeste,PR
7779,8,3202,Investimento,Soja,227015.31536084128,2023-10-01 01:55:22.194068,2025-12-04 01:55:22.230434,5.800923820375265,Ativo,0,Nordeste,SP
7780,32,1424,Pronaf,Milho,168863.6425274221,2024-01-08 01:55:22.194071,2025-12-17 01:55:22.230437,10.48712169083381,Ativo,0,Sudeste,MG
7781,44,294,Comercialização,Milho,70391.19209244836,2023-08-30 01:55:22.194075,2026-02-04 01:55:22.230441,12.529954321965429,Ativo,0,Sudeste,GO
7782,48,3425,Custeio,Cana-de-açúcar,277903.7294151466,2024-01-16 01:55:22.194078,2025-12-02 01:55:22.230444,8.261824476881106,Liquidado,0,Sudeste,BA
7783,15,2785,Custeio,Cana-de-açúcar,251029.56085893276,2023-10-21 01:55:22.194082,2025-11-12 01:55:22.230448,10.347987711370946,Ativo,0,Sudeste,PR
7784,37,1351,Pronamp,Algodão,453010.1787501135,2024-05-04 01:55:22.194085,2026-03-30 01:55:22.230452,9.429609917747946,Liquidado,0,Nordeste,RS
7785,9,4531,Comercialização,Café,406908.6921786553,2025-07-04 01:55:22.194089,2025-12-29 01:55:22.230456,6.539311823913209,Ativo,0,Sudeste,BA
7786,3,2056,Custeio,Soja,232851.14660052565,2024-08-22 01:55:22.194092,2026-04-08 01:55:22.230459,8.08305291549439,Ativo,0,Norte,RS
7787,34,1854,Comercialização,Milho,380495.92808140744,2024-07-23 01:55:22.194095,2026-06-26 01:55:22.230463,5.900967708967351,Vencido,47,Sul,BA
7788,29,1158,Pronamp,Café,148981.3122332334,2024-07-22 01:55:22.194099,2026-04-13 01:55:22.230467,9.03953730334806,Ativo,0,Centro-Oeste,MG
7789,3,688,Comercialização,Café,293374.1581656865,2024-03-28 01:55:22.194102,2025-11-26 01:55:22.230471,9.560931015091882,Vencido,42,Sul,MG
7790,20,4443,Pronamp,Milho,318900.15151926473,2023-10-08 01:55:22.194108,2026-05-17 01:55:22.230475,9.816651488869027,Ativo,0,Nordeste,SP
7791,5,2413,Pronamp,Cana-de-açúcar,296084.18277935125,2025-06-13 01:55:22.194111,2025-09-01 01:55:22.230479,7.053817598521123,Ativo,0,Sudeste,BA
7792,4,3925,Investimento,Café,274369.871169191,2024-07-01 01:55:22.194115,2026-04-14 01:55:22.230482,11.489096962775786,Ativo,0,Sul,GO
7793,21,3590,Investimento,Algodão,146012.95880785678,2025-04-08 01:55:22.194118,2026-03-30 01:55:22.230486,11.280557207809373,Ativo,0,Norte,MT
7794,7,484,Custeio,Soja,212313.65586126535,2023-07-30 01:55:22.194122,2025-11-26 01:55:22.230493,5.852417357007232,Liquidado,0,Sul,PR
7795,42,1757,Pronaf,Algodão,130600.58591710424,2023-09-19 01:55:22.194125,2025-11-09 01:55:22.230498,9.199993527901507,Ativo,0,Sudeste,GO
7796,35,4039,Investimento,Algodão,335747.29498127685,2025-01-17 01:55:22.194129,2025-10-03 01:55:22.230502,5.986387595383686,Ativo,0,Nordeste,MG
7797,37,1761,Comercialização,Algodão,380224.6672135306,2024-09-30 01:55:22.194132,2026-03-14 01:55:22.230505,7.011472348292571,Vencido,127,Centro-Oeste,BA
7798,44,2454,Custeio,Cana-de-açúcar,272664.3909974669,2025-05-09 01:55:22.194136,2026-03-17 01:55:22.230509,9.670082432501887,Ativo,0,Sul,SP
7799,30,2625,Investimento,Algodão,352755.9481650369,2023-11-26 01:55:22.194139,2026-06-28 01:55:22.230512,9.978514785699142,Ativo,0,Nordeste,SP
7800,7,2070,Custeio,Soja,174441.24771376964,2024-08-26 01:55:22.194143,2026-03-04 01:55:22.230516,13.779423878606138,Ativo,0,Centro-Oeste,GO
7801,27,1393,Investimento,Algodão,287267.250354946,2025-01-11 01:55:22.194146,2026-03-11 01:55:22.230519,9.138693339850425,Ativo,0,Nordeste,BA
7802,43,1518,Custeio,Cana-de-açúcar,275506.78919355816,2024-08-05 01:55:22.194150,2025-12-13 01:55:22.230523,8.483857836880265,Vencido,92,Sudeste,BA
7803,15,3995,Comercialização,Soja,170457.50359215093,2025-04-07 01:55:22.194154,2026-06-18 01:55:22.230526,7.6220049004945585,Liquidado,0,Nordeste,PR
7804,9,1282,Comercialização,Soja,162955.66697434758,2024-07-31 01:55:22.194157,2026-06-23 01:55:22.230530,8.72741571463304,Ativo,0,Sudeste,SP
7805,42,1064,Pronamp,Cana-de-açúcar,376360.5239683279,2024-04-18 01:55:22.194161,2026-03-06 01:55:22.230534,8.146133730054942,Liquidado,0,Nordeste,BA
7806,36,2140,Investimento,Cana-de-açúcar,262375.3625919391,2023-08-16 01:55:22.194164,2026-02-17 01:55:22.230538,6.190458840048372,Vencido,82,Nordeste,RS
7807,12,2947,Pronaf,Café,248911.794255713,2024-07-22 01:55:22.194168,2026-03-02 01:55:22.230542,10.595809023070823,Ativo,0,Sul,SP
7808,27,3290,Comercialização,Cana-de-açúcar,371740.3209929709,2024-09-28 01:55:22.194172,2025-08-18 01:55:22.230545,8.993669148565814,Vencido,74,Nordeste,GO
7809,44,2979,Pronamp,Soja,154975.72701737855,2024-04-22 01:55:22.194175,2026-02-18 01:55:22.230549,12.534974403808654,Vencido,90,Centro-Oeste,SP
7810,24,4552,Pronamp,Algodão,179739.22809281782,2025-04-16 01:55:22.194179,2025-09-01 01:55:22.230553,6.530977233890481,Ativo,0,Sudeste,PR
7811,2,214,Investimento,Milho,292920.27481284883,2023-10-13 01:55:22.194182,2025-10-16 01:55:22.230556,5.251432289969394,Ativo,0,Centro-Oeste,MG
7812,48,2345,Pronaf,Milho,392455.3832687582,2025-05-30 01:55:22.194186,2025-12-18 01:55:22.230560,9.796169339604534,Ativo,0,Nordeste,SP
7813,20,2616,Pronamp,Algodão,305122.0823943126,2024-12-03 01:55:22.194189,2026-02-04 01:55:22.230563,5.689706603222362,Liquidado,0,Sudeste,PR
7814,45,2307,Investimento,Algodão,267011.459078388,2024-01-24 01:55:22.194193,2026-02-10 01:55:22.230567,8.280405923512122,Ativo,0,Norte,RS
7815,50,4357,Pronamp,Cana-de-açúcar,345191.574007922,2025-03-05 01:55:22.194196,2025-09-15 01:55:22.230571,8.14631729210686,Ativo,0,Norte,MG
7816,24,3498,Custeio,Milho,333457.8693621844,2024-04-18 01:55:22.194200,2026-06-09 01:55:22.230574,11.159517377995304,Ativo,0,Norte,RS
7817,6,506,Comercialização,Café,333411.67690077017,2025-02-27 01:55:22.194204,2026-05-11 01:55:22.230578,9.800009251703102,Liquidado,0,Sul,GO
7818,10,2249,Pronaf,Cana-de-açúcar,122872.74625418638,2025-06-05 01:55:22.194207,2026-06-30 01:55:22.230582,8.10633629221827,Ativo,0,Sudeste,SP
7819,5,4896,Comercialização,Milho,375762.8266472787,2024-06-27 01:55:22.194211,2025-11-23 01:55:22.230585,5.802432848961702,Ativo,0,Sul,SP
7820,25,117,Investimento,Café,156199.9140508271,2024-04-04 01:55:22.194214,2026-02-04 01:55:22.230589,8.54909099569678,Ativo,0,Sul,BA
7821,5,2015,Investimento,Cana-de-açúcar,115164.5204416,2023-11-17 01:55:22.194218,2026-06-21 01:55:22.230593,8.213692719673729,Ativo,0,Norte,MG
7822,45,675,Investimento,Milho,216716.46957889895,2024-09-08 01:55:22.194221,2026-06-28 01:55:22.230597,5.573010881870414,Ativo,0,Nordeste,MT
7823,40,3431,Investimento,Café,99847.06389806935,2024-07-03 01:55:22.194225,2026-04-05 01:55:22.230600,11.230045766373898,Ativo,0,Norte,BA
7824,49,3264,Pronaf,Algodão,423504.0622555433,2024-01-31 01:55:22.194228,2025-12-16 01:55:22.230604,8.55321776476442,Liquidado,0,Sudeste,MG
7825,9,2645,Comercialização,Algodão,184732.5702000544,2023-08-11 01:55:22.194232,2026-04-18 01:55:22.230608,10.050665310054704,Ativo,0,Centro-Oeste,GO
7826,15,1395,Comercialização,Cana-de-açúcar,207336.10474982494,2025-02-18 01:55:22.194238,2026-05-14 01:55:22.230612,8.606973405543494,Liquidado,0,Sul,RS
7827,32,3494,Custeio,Soja,204571.10654734017,2024-09-15 01:55:22.194242,2026-05-27 01:55:22.230615,7.456993807104497,Ativo,0,Nordeste,MT
7828,42,3888,Pronaf,Milho,158777.8160220678,2025-02-19 01:55:22.194246,2026-02-09 01:55:22.230619,7.507972962527963,Ativo,0,Sul,RS
7829,4,4697,Custeio,Milho,179017.46123477368,2024-05-26 01:55:22.194249,2025-12-15 01:55:22.230623,7.730823006183522,Ativo,0,Centro-Oeste,PR
7830,47,4561,Custeio,Algodão,260919.36103010052,2023-12-18 01:55:22.194253,2026-02-19 01:55:22.230627,8.270101962404503,Vencido,176,Norte,MG
7831,24,327,Pronamp,Café,234616.25855019182,2024-11-25 01:55:22.194256,2026-05-05 01:55:22.230631,7.724436388314775,Vencido,148,Sul,PR
7832,13,1269,Custeio,Cana-de-açúcar,380425.0529343091,2024-08-05 01:55:22.194260,2025-09-22 01:55:22.230635,8.612128485348077,Ativo,0,Norte,RS
7833,44,49,Pronaf,Milho,173138.46195342293,2024-09-26 01:55:22.194264,2025-12-09 01:55:22.230639,7.297204653671696,Ativo,0,Norte,MT
7834,10,1602,Pronamp,Algodão,229342.12107420253,2024-01-07 01:55:22.194267,2025-11-01 01:55:22.230643,10.269486580449273,Ativo,0,Nordeste,SP
7835,49,3448,Pronamp,Cana-de-açúcar,187794.29463335773,2023-08-17 01:55:22.194271,2025-09-20 01:55:22.230647,9.252292945237235,Ativo,0,Sul,MG
7836,42,3601,Investimento,Soja,246542.9524343424,2023-12-12 01:55:22.194275,2026-02-02 01:55:22.230650,7.63216245369793,Vencido,114,Centro-Oeste,MG
7837,30,3543,Custeio,Cana-de-açúcar,250319.8159250651,2025-02-13 01:55:22.194278,2026-04-05 01:55:22.230654,6.9876317304044715,Ativo,0,Sudeste,GO
7838,9,4195,Pronamp,Milho,264206.68729497737,2023-12-31 01:55:22.194282,2025-09-30 01:55:22.230657,5.274469742818724,Liquidado,0,Centro-Oeste,SP
7839,2,3145,Investimento,Soja,10000.0,2024-09-15 01:55:22.194285,2026-03-20 01:55:22.230661,8.864490597522032,Ativo,0,Centro-Oeste,PR
7840,33,2069,Custeio,Café,282792.2305615283,2025-02-24 01:55:22.194288,2025-11-10 01:55:22.230665,6.537322378109804,Liquidado,0,Norte,SP
7841,35,24,Pronaf,Milho,224299.52541149408,2024-10-30 01:55:22.194292,2026-03-06 01:55:22.230668,8.813401499117964,Ativo,0,Norte,MG
7842,32,22,Pronamp,Algodão,451737.7249671486,2024-10-05 01:55:22.194295,2025-12-01 01:55:22.230672,9.251826193895907,Ativo,0,Centro-Oeste,MT
7843,15,2992,Pronaf,Soja,304439.9378757113,2024-05-09 01:55:22.194299,2025-10-26 01:55:22.230676,8.149478393280084,Ativo,0,Sul,SP
7844,46,218,Comercialização,Milho,312742.75944882317,2024-03-22 01:55:22.194303,2025-10-11 01:55:22.230679,9.362669270408858,Ativo,0,Sul,GO
7845,33,3128,Investimento,Algodão,294494.27864992025,2024-01-18 01:55:22.194306,2026-05-06 01:55:22.230683,6.01438433064829,Ativo,0,Nordeste,RS
7846,31,3539,Comercialização,Soja,235054.3277238899,2025-01-30 01:55:22.194310,2025-11-02 01:55:22.230686,8.274181113969194,Liquidado,0,Centro-Oeste,MT
7847,6,3993,Custeio,Cana-de-açúcar,170105.34034516412,2024-08-19 01:55:22.194313,2026-07-09 01:55:22.230690,6.7359634790610246,Ativo,0,Sul,PR
7848,37,2925,Pronaf,Soja,397691.45341277233,2025-03-01 01:55:22.194317,2026-03-05 01:55:22.230693,9.312622866508098,Liquidado,0,Sul,PR
7849,13,1241,Pronamp,Cana-de-açúcar,194497.90328650555,2024-11-26 01:55:22.194320,2026-02-06 01:55:22.230697,6.720625723691739,Liquidado,0,Sul,MG
7850,26,3903,Custeio,Cana-de-açúcar,192504.75192280748,2025-06-15 01:55:22.194324,2026-06-19 01:55:22.230701,8.575668248738964,Ativo,0,Sudeste,BA
7851,2,487,Comercialização,Soja,286261.23180279013,2024-12-26 01:55:22.194327,2025-11-16 01:55:22.230705,8.372035311090649,Liquidado,0,Sudeste,PR
7852,2,2194,Investimento,Milho,165341.81055753396,2024-05-07 01:55:22.194330,2026-06-10 01:55:22.230709,3.7052022974052736,Liquidado,0,Centro-Oeste,BA
7853,2,4713,Pronaf,Cana-de-açúcar,257114.85204221882,2024-02-20 01:55:22.194334,2025-10-18 01:55:22.230713,10.253836884898217,Ativo,0,Sudeste,MT
7854,33,1017,Comercialização,Milho,174290.02906833068,2024-04-01 01:55:22.194338,2026-06-28 01:55:22.230717,7.70479384228378,Liquidado,0,Sul,SP
7855,34,4873,Investimento,Cana-de-açúcar,152382.47947867907,2024-04-14 01:55:22.194341,2025-11-28 01:55:22.230720,9.434822681418856,Ativo,0,Sul,BA
7856,32,1709,Pronamp,Café,58397.719227923575,2024-07-10 01:55:22.194345,2026-07-06 01:55:22.230724,9.173923816999407,Ativo,0,Nordeste,BA
7857,6,3720,Pronaf,Café,255672.8204731685,2024-08-24 01:55:22.194348,2026-01-23 01:55:22.230728,13.521013690665132,Ativo,0,Sul,PR
7858,11,1544,Investimento,Algodão,286988.14337434655,2024-12-24 01:55:22.194352,2026-03-16 01:55:22.230732,12.948939780062467,Vencido,107,Nordeste,MG
7859,8,743,Pronamp,Milho,189618.3996529167,2024-04-15 01:55:22.194355,2026-06-03 01:55:22.230735,7.1986584700956495,Ativo,0,Centro-Oeste,MG
7860,37,389,Custeio,Soja,10000.0,2025-05-25 01:55:22.194358,2025-12-12 01:55:22.230739,5.0717196973468734,Ativo,0,Nordeste,PR
7861,32,2543,Pronamp,Café,331124.49548851926,2024-04-26 01:55:22.194362,2025-12-10 01:55:22.230743,9.376191338314673,Ativo,0,Nordeste,MG
7862,11,1725,Pronaf,Cana-de-açúcar,252751.05429835987,2025-06-07 01:55:22.194365,2026-05-06 01:55:22.230746,9.872691909104514,Ativo,0,Centro-Oeste,SP
7863,2,149,Pronaf,Cana-de-açúcar,243323.10652244,2025-02-14 01:55:22.194370,2026-04-21 01:55:22.230750,9.698050672206033,Liquidado,0,Norte,GO
7864,41,4215,Pronaf,Algodão,215117.78862506084,2025-03-14 01:55:22.194373,2026-03-17 01:55:22.230754,6.180064361028647,Ativo,0,Centro-Oeste,MG
7865,25,3843,Pronamp,Soja,498993.99695213296,2025-02-10 01:55:22.194377,2026-05-11 01:55:22.230757,3.2843114420520587,Liquidado,0,Centro-Oeste,MT
7866,15,1556,Custeio,Cana-de-açúcar,311996.4839399045,2024-05-14 01:55:22.194380,2025-12-12 01:55:22.230761,5.4349086151128185,Liquidado,0,Sudeste,MG
7867,17,926,Comercialização,Cana-de-açúcar,76547.4210007124,2025-03-07 01:55:22.194384,2026-02-04 01:55:22.230765,7.701624604516607,Ativo,0,Norte,SP
7868,35,390,Custeio,Soja,208971.32228660103,2025-03-24 01:55:22.194387,2026-01-04 01:55:22.230768,6.33739427696173,Ativo,0,Sudeste,GO
7869,14,2649,Pronamp,Cana-de-açúcar,216628.86711893004,2024-02-21 01:55:22.194391,2025-10-15 01:55:22.230772,9.521227497794259,Vencido,164,Sudeste,RS
7870,4,2645,Pronaf,Algodão,292051.16326036083,2024-12-05 01:55:22.194394,2025-12-07 01:55:22.230775,7.305355446121656,Ativo,0,Sul,PR
7871,33,826,Pronaf,Café,309643.18326501496,2024-12-30 01:55:22.194398,2026-07-03 01:55:22.230780,7.846596580055838,Vencido,127,Nordeste,GO
7872,50,4805,Investimento,Algodão,370279.6141144938,2023-10-13 01:55:22.194401,2025-08-29 01:55:22.230783,15.0,Ativo,0,Sudeste,PR
7873,1,1636,Investimento,Cana-de-açúcar,253633.89859414625,2025-03-28 01:55:22.194405,2025-11-02 01:55:22.230787,9.727266805171338,Ativo,0,Norte,GO
7874,47,2615,Investimento,Algodão,251212.28813091,2024-01-21 01:55:22.194408,2025-11-24 01:55:22.230791,7.41917183797341,Ativo,0,Sudeste,RS
7875,25,1914,Pronamp,Soja,177855.3542841053,2025-05-31 01:55:22.194412,2025-12-31 01:55:22.230796,3.2292730874076927,Ativo,0,Centro-Oeste,PR
7876,36,722,Custeio,Soja,266088.0008396522,2023-08-05 01:55:22.194415,2025-09-15 01:55:22.230800,10.634478973564125,Ativo,0,Sul,SP
7877,11,3240,Pronamp,Milho,164298.9105142053,2025-02-03 01:55:22.194419,2026-03-19 01:55:22.230806,11.554660854858486,Liquidado,0,Centro-Oeste,PR
7878,48,62,Comercialização,Milho,238260.99177805585,2024-02-18 01:55:22.194422,2026-02-25 01:55:22.230810,9.819997820814036,Liquidado,0,Centro-Oeste,MG
7879,6,750,Pronamp,Café,131196.07457725235,2023-08-18 01:55:22.194426,2026-03-25 01:55:22.230814,11.913975595818448,Ativo,0,Nordeste,GO
7880,10,1508,Pronamp,Soja,56997.66419688004,2024-02-18 01:55:22.194429,2025-09-22 01:55:22.230817,6.677505772260362,Liquidado,0,Sul,MT
7881,23,4891,Custeio,Milho,200498.53348666825,2025-07-02 01:55:22.194433,2026-03-22 01:55:22.230821,6.482644719422818,Liquidado,0,Nordeste,PR
7882,35,25,Comercialização,Café,213030.32786323116,2024-06-24 01:55:22.194436,2026-02-07 01:55:22.230825,9.037616450688814,Ativo,0,Sul,MT
7883,15,2150,Pronaf,Milho,114075.80214840293,2025-05-21 01:55:22.194440,2026-01-06 01:55:22.230829,8.929946123804386,Ativo,0,Norte,PR
7884,6,4610,Custeio,Cana-de-açúcar,163958.86249494337,2024-08-20 01:55:22.194443,2025-09-01 01:55:22.230832,13.127640875762168,Ativo,0,Norte,BA
7885,14,4507,Pronaf,Algodão,261095.30084491047,2024-10-04 01:55:22.194447,2026-05-22 01:55:22.230836,9.355020312411613,Liquidado,0,Centro-Oeste,PR
7886,24,1434,Investimento,Algodão,243254.92942225016,2025-04-08 01:55:22.194450,2025-11-20 01:55:22.230839,6.228125187683476,Liquidado,0,Sudeste,SP
7887,42,1001,Custeio,Café,231540.595737471,2025-03-15 01:55:22.194454,2025-12-14 01:55:22.230843,11.519744083939845,Ativo,0,Norte,RS
7888,13,2332,Pronaf,Cana-de-açúcar,209968.55947299948,2023-07-12 01:55:22.194457,2025-11-24 01:55:22.230846,6.568990281550594,Ativo,0,Centro-Oeste,RS
7889,13,291,Comercialização,Soja,95657.97286300722,2024-03-29 01:55:22.194461,2025-10-09 01:55:22.230850,8.928469126041897,Ativo,0,Centro-Oeste,PR
7890,26,2703,Investimento,Cana-de-açúcar,87091.24919588713,2024-11-14 01:55:22.194464,2026-01-27 01:55:22.230853,6.545967950347578,Vencido,10,Centro-Oeste,SP
7891,33,1562,Custeio,Algodão,102727.38480049185,2025-04-25 01:55:22.194468,2026-04-25 01:55:22.230857,7.749678285376691,Ativo,0,Sul,SP
7892,24,1202,Pronamp,Café,311398.2352332362,2025-04-15 01:55:22.194471,2026-01-27 01:55:22.230861,3.0,Ativo,0,Centro-Oeste,BA
7893,20,1868,Comercialização,Cana-de-açúcar,230595.78827384402,2024-05-20 01:55:22.194475,2026-04-28 01:55:22.230864,8.820418658150338,Ativo,0,Norte,PR
7894,15,4711,Comercialização,Soja,290270.5216017772,2024-02-17 01:55:22.194478,2026-05-08 01:55:22.230868,6.094783782047928,Liquidado,0,Norte,MG
7895,20,3178,Pronaf,Cana-de-açúcar,363849.6295349123,2023-09-23 01:55:22.194482,2026-04-07 01:55:22.230871,8.974069847503694,Ativo,0,Sul,RS
7896,40,1678,Comercialização,Milho,325898.5903485601,2024-04-01 01:55:22.194485,2025-12-30 01:55:22.230875,9.995445777834409,Ativo,0,Sudeste,SP
7897,36,4531,Pronaf,Algodão,168304.82257776672,2024-06-14 01:55:22.194489,2026-01-30 01:55:22.230879,8.958709661346585,Liquidado,0,Nordeste,BA
7898,24,3769,Custeio,Milho,229816.9602034774,2024-10-22 01:55:22.194492,2025-09-17 01:55:22.230882,7.161500431142744,Ativo,0,Nordeste,SP
7899,17,707,Pronaf,Cana-de-açúcar,151693.69086236134,2025-01-19 01:55:22.194496,2026-02-27 01:55:22.230886,10.940962048564868,Ativo,0,Sudeste,MG
7900,48,888,Custeio,Café,164458.23293711676,2023-10-31 01:55:22.194499,2025-10-10 01:55:22.230890,13.337537891416318,Liquidado,0,Nordeste,GO
7901,3,4455,Investimento,Milho,188080.8499188888,2024-06-20 01:55:22.194503,2026-04-11 01:55:22.230894,12.277193989739303,Ativo,0,Sul,GO
7902,34,2153,Pronaf,Milho,361198.3779986749,2025-02-25 01:55:22.194506,2026-05-27 01:55:22.230898,9.718517264943323,Ativo,0,Sudeste,RS
7903,43,4131,Investimento,Cana-de-açúcar,211555.01391410377,2024-12-10 01:55:22.194509,2025-08-18 01:55:22.230901,10.999332315959574,Ativo,0,Norte,GO
7904,11,2389,Pronamp,Soja,248609.27508166482,2024-02-29 01:55:22.194513,2025-09-23 01:55:22.230905,7.202210220383356,Ativo,0,Norte,BA
7905,8,279,Comercialização,Cana-de-açúcar,235870.50566068568,2025-02-05 01:55:22.194516,2025-10-29 01:55:22.230908,7.354580065720905,Ativo,0,Norte,MG
7906,35,2636,Pronaf,Milho,251587.83026341305,2024-11-05 01:55:22.194520,2026-05-16 01:55:22.230912,9.956889569687513,Ativo,0,Sul,SP
7907,44,1715,Pronamp,Algodão,320989.1856098963,2024-03-03 01:55:22.194523,2026-06-16 01:55:22.230915,10.781403006722988,Ativo,0,Sul,GO
7908,35,4162,Pronamp,Soja,261802.3186538831,2025-03-10 01:55:22.194527,2025-12-20 01:55:22.230919,10.30286879268057,Ativo,0,Nordeste,PR
7909,40,2273,Pronamp,Algodão,235965.7920320426,2023-08-26 01:55:22.194530,2026-02-01 01:55:22.230922,9.22904693889197,Ativo,0,Centro-Oeste,GO
7910,18,4155,Pronamp,Café,246519.1112645242,2025-05-18 01:55:22.194534,2025-12-23 01:55:22.230926,6.24463240789736,Ativo,0,Sul,MT
7911,10,462,Investimento,Café,426112.9845329929,2023-09-28 01:55:22.194537,2026-05-08 01:55:22.230930,7.245870228657236,Ativo,0,Centro-Oeste,SP
7912,14,3379,Pronaf,Algodão,314817.21098670684,2025-02-11 01:55:22.194540,2025-09-06 01:55:22.230933,5.976304516932746,Ativo,0,Sul,MT
7913,24,2916,Pronamp,Soja,220900.27504448846,2025-04-26 01:55:22.194544,2026-05-23 01:55:22.230937,6.939521493629739,Ativo,0,Nordeste,BA
7914,45,4244,Pronamp,Algodão,10000.0,2025-02-01 01:55:22.194550,2026-04-09 01:55:22.230941,8.42548698526186,Ativo,0,Centro-Oeste,MG
7915,47,3925,Pronaf,Algodão,203706.61829824504,2024-07-05 01:55:22.194554,2025-08-30 01:55:22.230945,9.880771080738286,Liquidado,0,Sudeste,SP
7916,13,3387,Custeio,Café,249345.44209650927,2023-09-07 01:55:22.194557,2026-06-24 01:55:22.230948,9.684006180880873,Ativo,0,Sudeste,RS
7917,18,548,Pronamp,Cana-de-açúcar,495068.2036185686,2025-05-15 01:55:22.194561,2026-06-04 01:55:22.230952,13.064997085962304,Ativo,0,Norte,RS
7918,30,3865,Custeio,Soja,230124.09332543943,2025-05-18 01:55:22.194564,2025-12-27 01:55:22.230956,8.68786020652238,Liquidado,0,Nordeste,MT
7919,47,1469,Pronaf,Soja,101825.33648828458,2024-11-13 01:55:22.194568,2025-11-18 01:55:22.230960,7.306949363908306,Liquidado,0,Nordeste,SP
7920,8,2284,Investimento,Milho,311650.59925794415,2024-06-23 01:55:22.194571,2026-02-12 01:55:22.230964,5.7845973247611315,Ativo,0,Nordeste,GO
7921,14,3726,Pronamp,Algodão,456474.4942342627,2025-04-24 01:55:22.194575,2025-10-28 01:55:22.230967,9.858206807035408,Ativo,0,Sudeste,GO
7922,9,491,Investimento,Milho,337160.69204558164,2024-11-16 01:55:22.194578,2025-12-03 01:55:22.230971,5.940630822214224,Liquidado,0,Centro-Oeste,BA
7923,29,4743,Comercialização,Soja,276448.03918431856,2024-04-30 01:55:22.194581,2025-12-31 01:55:22.230974,9.862684100917217,Ativo,0,Nordeste,MG
7924,8,949,Pronamp,Algodão,364310.1664842661,2025-06-01 01:55:22.194585,2026-05-06 01:55:22.230978,8.758462096805658,Ativo,0,Centro-Oeste,RS
7925,48,3024,Investimento,Café,98137.88833318776,2024-12-12 01:55:22.194588,2025-11-19 01:55:22.230982,4.850278914292355,Vencido,141,Norte,SP
7926,6,3661,Comercialização,Soja,326123.2922645804,2024-01-07 01:55:22.194592,2026-03-11 01:55:22.230985,7.3024589307161305,Vencido,19,Sul,BA
7927,26,2565,Comercialização,Soja,329077.8784549417,2023-08-31 01:55:22.194595,2025-08-17 01:55:22.230989,8.660984349837,Ativo,0,Centro-Oeste,MT
7928,40,3,Custeio,Cana-de-açúcar,389921.56749138236,2023-07-16 01:55:22.194599,2025-12-25 01:55:22.230992,10.407666745157202,Ativo,0,Nordeste,RS
